binarytrees,gnat,1,12,955,0.24,848,0,%,0
binarytrees,gnat,1,14,955,1.096,2000,0,%,0
binarytrees,gnat,1,16,955,5.136,6608,0,%,0
chameneosredux,gnat,1,60000,1615,0.844,940,0,%,0
chameneosredux,gnat,1,600000,1615,8.385,936,0,%,0
chameneosredux,gnat,1,6000000,1615,84.977,900,0,%,0
fannkuch,gnat,1,9,746,0.088,452,0,%,0
fannkuch,gnat,1,10,746,0.8,452,0,%,0
fannkuch,gnat,1,11,746,9.793,452,0,%,0
fasta,gnat,1,250000,1346,0.46,448,0,%,0
fasta,gnat,1,2500000,1346,4.468,448,0,%,0
fasta,gnat,1,25000000,1346,45.531,448,0,%,0
hello,gnat,1,1,100,0.012,0,0,%,0
hello,gnat,1,200,100,0.504,1508,0,%,0
knucleotide,gnat,1,10000,2253,0.276,2772,0,%,0
knucleotide,gnat,1,100000,2253,2.796,18748,0,%,0
knucleotide,gnat,1,1000000,2253,0,0,-2,%,0
knucleotide,gnat,2,10000,2355,0,0,-2,%,0
knucleotide,gnat,2,100000,2355,0,0,-2,%,0
knucleotide,gnat,2,1000000,2355,0,0,-2,%,0
mandelbrot,gnat,2,120,572,0.016,0,0,%,0
mandelbrot,gnat,2,600,572,0.168,400,0,%,0
mandelbrot,gnat,2,3000,572,3.9,400,0,%,0
nbody,gnat,1,200000,1608,0.276,480,0,%,0
nbody,gnat,1,2000000,1608,2.668,480,0,%,0
nbody,gnat,1,20000000,1608,26.382,480,0,%,0
nsieve,gnat,1,7,428,0.432,1712,0,%,0
nsieve,gnat,1,8,428,0.972,2960,0,%,0
nsieve,gnat,1,9,428,2.072,5460,0,%,0
nsievebits,gnat,2,9,445,1.092,1708,0,%,0
nsievebits,gnat,2,10,445,2.852,2960,0,%,0
nsievebits,gnat,2,11,445,6.696,5460,0,%,0
partialsums,gnat,1,25000,662,0.052,448,0,%,0
partialsums,gnat,1,250000,662,0.472,448,0,%,0
partialsums,gnat,1,2500000,662,4.7,448,0,%,0
pidigits,gnat,1,500,1143,0.068,580,0,%,0
pidigits,gnat,1,1500,1143,0.564,628,0,%,0
pidigits,gnat,1,2500,1143,1.636,680,0,%,0
recursive,gnat,2,3,598,0.032,464,0,%,0
recursive,gnat,2,7,598,0.164,468,0,%,0
recursive,gnat,2,11,598,2.512,548,0,%,0
regexdna,gnat,3,100000,1233,11.053,29204,0,%,0
regexdna,gnat,3,300000,1233,32.854,37588,0,%,0
regexdna,gnat,3,500000,1233,54.535,42444,0,%,0
regexdna,gnat,4,100000,1352,2.804,3388,0,%,0
regexdna,gnat,4,300000,1352,8.461,8944,0,%,0
regexdna,gnat,4,500000,1352,14.077,14496,0,%,0
revcomp,gnat,1,25000,885,0.048,716,0,%,0
revcomp,gnat,1,250000,885,0.372,1916,0,%,0
revcomp,gnat,1,2500000,885,3.548,16320,0,%,0
spectralnorm,gnat,1,500,710,0.232,452,0,%,0
spectralnorm,gnat,1,3000,710,8.001,512,0,%,0
spectralnorm,gnat,1,5500,710,26.874,572,0,%,0
sumcol,gnat,1,1000,240,0.464,460,0,%,0
sumcol,gnat,1,11000,240,5.12,460,0,%,0
sumcol,gnat,1,21000,240,9.521,460,0,%,0
threadring,gnat,1,100000,602,1.412,7752,0,%,0
threadring,gnat,1,1000000,602,16.917,7752,0,%,0
threadring,gnat,1,10000000,602,149.885,7752,0,%,0
