binarytrees,dlang,1,12,511,0.908,3064,0,%,0
binarytrees,dlang,1,14,511,4.412,4828,0,%,0
binarytrees,dlang,1,16,511,21.985,17600,0,%,0
binarytrees,dlang,2,12,705,0.212,3092,0,%,0
binarytrees,dlang,2,14,705,1,3092,0,%,0
binarytrees,dlang,2,16,705,4.928,4732,0,%,0
fannkuch,dlang,1,9,498,0.068,3088,0,%,0
fannkuch,dlang,1,10,498,0.552,3092,0,%,0
fannkuch,dlang,1,11,498,6.504,3092,0,%,0
fasta,dlang,1,250000,1095,0.184,3104,0,%,0
fasta,dlang,1,2500000,1095,1.476,3104,0,%,0
fasta,dlang,1,25000000,1095,14.501,3104,0,%,0
hello,dlang,1,1,89,0.028,3088,0,%,0
hello,dlang,1,50,89,0.156,1568,0,%,0
hello,dlang,1,100,89,0.28,3092,0,%,0
hello,dlang,1,150,89,0.412,3092,0,%,0
hello,dlang,1,200,89,0.548,1812,0,%,0
knucleotide,dlang,1,10000,561,0.24,5068,0,%,0
knucleotide,dlang,1,100000,561,1.168,12044,0,%,0
knucleotide,dlang,1,1000000,561,10.301,27824,0,%,0
knucleotide,dlang,2,10000,666,0.212,4900,0,%,0
knucleotide,dlang,2,100000,666,1.232,12020,0,%,0
knucleotide,dlang,2,1000000,666,10.869,22980,0,%,0
knucleotide,dlang,3,10000,1248,0,0,-2,%,0
knucleotide,dlang,3,100000,1248,0,0,-2,%,0
knucleotide,dlang,3,1000000,1248,0,0,-2,%,0
mandelbrot,dlang,2,400,399,0.124,3116,0,%,0
mandelbrot,dlang,2,600,399,0.264,3116,0,%,0
mandelbrot,dlang,2,3000,399,5.656,3292,0,%,0
meteor,dlang,1,0,2448,24.722,3080,0,%,0
meteor,dlang,2,0,2566,6.52,3084,0,%,0
meteor,dlang,3,0,5204,0.18,980,0,%,0
nbody,dlang,1,200000,1308,0.192,3088,0,%,0
nbody,dlang,1,2000000,1308,1.712,3088,0,%,0
nbody,dlang,1,20000000,1308,17.393,3088,0,%,0
nbody,dlang,2,200000,1193,0.204,680,0,%,0
nbody,dlang,2,2000000,1193,1.816,3120,0,%,0
nbody,dlang,2,20000000,1193,18.233,3088,0,%,0
nsieve,dlang,3,8,298,0.784,5120,0,%,0
nsieve,dlang,3,9,298,1.728,8380,0,%,0
nsieve,dlang,3,10,298,3.668,16116,0,%,0
nsievebits,dlang,1,9,326,0.448,1612,0,%,0
nsievebits,dlang,1,10,326,1.132,3108,0,%,0
nsievebits,dlang,1,11,326,2.584,5152,0,%,0
nsievebits,dlang,2,9,394,0.512,3108,0,%,0
nsievebits,dlang,2,10,394,1.252,3108,0,%,0
nsievebits,dlang,2,11,394,2.828,5124,0,%,0
partialsums,dlang,4,25000,440,0.044,3096,0,%,0
partialsums,dlang,4,250000,440,0.256,3096,0,%,0
partialsums,dlang,4,2500000,440,2.636,588,0,%,0
pidigits,dlang,3,1500,756,0.212,3112,0,%,0
pidigits,dlang,3,2500,756,0.608,852,0,%,0
pidigits,dlang,3,5000,756,2.864,3120,0,%,0
recursive,dlang,2,3,349,0.092,3100,0,%,0
recursive,dlang,2,7,349,0.496,664,0,%,0
recursive,dlang,2,11,349,7.472,3100,0,%,0
regexdna,dlang,2,100000,506,1.392,15508,0,%,0
regexdna,dlang,2,300000,506,4.78,40660,0,%,0
regexdna,dlang,2,500000,506,8.917,86628,0,%,0
regexdna,dlang,3,100000,1022,1.192,4832,0,%,0
regexdna,dlang,3,300000,1022,3.488,16524,0,%,0
regexdna,dlang,3,500000,1022,5.784,28232,0,%,0
regexdna,dlang,4,100000,488,1.268,7724,0,%,0
regexdna,dlang,4,300000,488,4.2,32260,0,%,0
regexdna,dlang,4,500000,488,7.732,79052,0,%,0
revcomp,dlang,2,25000,685,0.028,3096,0,%,0
revcomp,dlang,2,250000,685,0.08,3096,0,%,0
revcomp,dlang,2,2500000,685,0.572,12928,0,%,0
revcomp,dlang,3,25000,354,0.044,3096,0,%,0
revcomp,dlang,3,250000,354,0.256,7384,0,%,0
revcomp,dlang,3,2500000,354,2.932,71404,0,%,0
revcomp,dlang,4,25000,406,0.04,3096,0,%,0
revcomp,dlang,4,250000,406,0.216,6156,0,%,0
revcomp,dlang,4,2500000,406,2.392,39716,0,%,0
spectralnorm,dlang,1,500,403,0.168,3100,0,%,0
spectralnorm,dlang,1,3000,403,5.176,3100,0,%,0
spectralnorm,dlang,1,5500,403,17.333,3100,0,%,0
sumcol,dlang,1,1000,166,0.288,620,0,%,0
sumcol,dlang,1,11000,166,2.896,3096,0,%,0
sumcol,dlang,1,21000,166,5.496,3096,0,%,0
threadring,dlang,1,100000,491,0,0,-2,%,0
threadring,dlang,1,1000000,491,0,0,-2,%,0
threadring,dlang,1,10000000,491,0,0,-2,%,0
