binarytrees,gij,2,12,603,0,0,-2,%,0
binarytrees,gij,2,14,603,0,0,-2,%,0
binarytrees,gij,2,16,603,0,0,-2,%,0
fannkuch,gij,1,9,543,0,0,-2,%,0
fannkuch,gij,1,10,543,0,0,-2,%,0
fannkuch,gij,1,11,543,0,0,-2,%,0
fasta,gij,2,250000,1240,3.78,21308,0,%,0
fasta,gij,2,2500000,1240,36.526,21308,0,%,0
fasta,gij,2,25000000,1240,363.611,21308,0,%,0
hello,gij,1,1,112,0,0,-2,%,0
hello,gij,1,50,112,0,0,-2,%,0
hello,gij,1,100,112,0,0,-2,%,0
hello,gij,1,150,112,0,0,-2,%,0
hello,gij,1,200,112,0,0,-2,%,0
knucleotide,gij,1,10000,1052,1.02,30780,0,%,0
knucleotide,gij,1,100000,1052,6.352,56980,0,%,0
knucleotide,gij,1,1000000,1052,51.747,91148,0,%,0
nbody,gij,1,200000,1430,0,0,-2,%,0
nbody,gij,1,2000000,1430,0,0,-2,%,0
nbody,gij,1,20000000,1430,0,0,-2,%,0
nsieve,gij,1,8,452,0,0,-2,%,0
nsieve,gij,1,9,452,0,0,-2,%,0
nsieve,gij,1,10,452,0,0,-2,%,0
nsievebits,gij,1,9,478,8.633,21924,0,%,0
nsievebits,gij,1,10,478,17.921,22540,0,%,0
nsievebits,gij,1,11,478,37.306,23796,0,%,0
pidigits,gij,1,1500,800,6.26,25508,0,%,0
pidigits,gij,1,2500,800,15.853,26988,0,%,0
pidigits,gij,1,5000,800,61.176,29060,0,%,0
spectralnorm,gij,1,500,514,8.873,37104,0,%,0
spectralnorm,gij,1,3000,514,328.117,37552,0,%,0
spectralnorm,gij,1,5500,514,1053.002,37992,0,%,0
sumcol,gij,1,1000,265,1.22,35912,0,%,0
sumcol,gij,1,11000,265,11.977,35908,0,%,0
sumcol,gij,1,21000,265,22.733,35912,0,%,0
