binarytrees,cmucl,2,12,551,0.164,5180,0,%,0
binarytrees,cmucl,2,14,551,0.72,19992,0,%,0
binarytrees,cmucl,2,16,551,3.3,24796,0,%,0
fannkuch,cmucl,2,9,624,0,0,-2,%,0
fannkuch,cmucl,2,10,624,0,0,-2,%,0
fannkuch,cmucl,2,11,624,0,0,-2,%,0
fasta,cmucl,1,250000,1419,0.34,6048,0,%,0
fasta,cmucl,1,2500000,1419,2.804,6760,0,%,0
fasta,cmucl,1,25000000,1419,27.418,13824,0,%,0
hello,cmucl,1,1,68,0.056,3128,0,%,0
hello,cmucl,1,50,68,1.248,6760,0,%,0
hello,cmucl,1,100,68,2.468,6816,0,%,0
hello,cmucl,1,150,68,3.636,6816,0,%,0
hello,cmucl,1,200,68,4.86,6824,0,%,0
knucleotide,cmucl,1,10000,948,1.008,17056,0,%,0
knucleotide,cmucl,1,100000,948,9.661,33808,0,%,0
knucleotide,cmucl,1,1000000,948,93.718,39500,0,%,0
nbody,cmucl,1,200000,1363,0.232,4984,0,%,0
nbody,cmucl,1,2000000,1363,1.828,6036,0,%,0
nbody,cmucl,1,20000000,1363,17.773,6040,0,%,0
nsieve,cmucl,2,8,351,1.32,21464,0,%,0
nsieve,cmucl,2,9,351,2.652,27860,0,%,0
nsieve,cmucl,2,10,351,5.46,46336,0,%,0
nsievebits,cmucl,2,9,376,0.944,6844,0,%,0
nsievebits,cmucl,2,10,376,2.348,7936,0,%,0
nsievebits,cmucl,2,11,376,5.364,10120,0,%,0
partialsums,cmucl,2,25000,505,0.116,9744,0,%,0
partialsums,cmucl,2,250000,505,0.748,18988,0,%,0
partialsums,cmucl,2,2500000,505,9.877,20176,0,%,0
recursive,cmucl,3,3,523,0.264,8972,0,%,0
recursive,cmucl,3,7,523,0.628,9092,0,%,0
recursive,cmucl,3,11,523,21.857,11148,0,%,0
regexdna,cmucl,1,100000,576,0,0,-2,%,0
regexdna,cmucl,1,300000,576,0,0,-2,%,0
regexdna,cmucl,1,500000,576,0,0,-2,%,0
revcomp,cmucl,1,25000,911,0.1,5772,0,%,0
revcomp,cmucl,1,250000,911,0.52,8552,0,%,0
revcomp,cmucl,1,2500000,911,4.796,33564,0,%,0
spectralnorm,cmucl,1,500,666,0.244,5812,0,%,0
spectralnorm,cmucl,1,3000,666,6.468,6644,0,%,0
spectralnorm,cmucl,1,5500,666,21.645,7464,0,%,0
sumcol,cmucl,1,1000,340,1.084,5764,0,%,0
sumcol,cmucl,1,11000,340,11.085,6440,0,%,0
sumcol,cmucl,1,21000,340,21.137,7108,0,%,0
